year,program,artist,appearances,song,tags,type,origin,associated_acts,members,MB_Producers,MB_MemberOf,Wiki_Summary,spotify_followers,spotify_popularity,artist_category
2015,NHK紅白歌合戦,山内惠介,1.0,スポットライト,演歌,ソロ,"日本, 福岡県",,,情報なし,情報なし,山内 惠介（やまうち けいすけ、1983年5月31日 - ）は、日本の演歌歌手。福岡県糸島郡前原町（後の前原市、現在の糸島市）出身。星座は双子座。身長178cm、体重58kg。血液型O型。「演歌界の貴公子」とも呼ばれる。愛称は、惠(けい)ちゃん。,,,男性ソロ
2015,NHK紅白歌合戦,島津亜矢,2.0,帰らんちゃよか,"演歌, J-POP, など",ソロ,"日本, 熊本県, 鹿本郡, 植木町, （現：, 熊本市, 北区, ）",,,情報なし,情報なし,島津 亜矢（しまづ あや、1971年（昭和46年）3月28日 - ）は日本の女性演歌歌手。本名は島津 亜矢子（しまづ あやこ）。熊本県鹿本郡植木町（現：熊本市北区）出身。オフィス風所属。,31820.0,38.0,女性ソロ
2015,NHK紅白歌合戦,嵐,7.0,New Year's Eve Medley 2015[※ 12],"J-POP, ダンス, バンド",Group,Honolulu,,,情報なし,"相葉雅紀, 松本潤, 二宮和也, 大野智, 櫻井翔",嵐（あらし、英語: storm）は、激しく吹く風、強風、暴風、損害を引き起こすような強風を指す言葉で、暴風雨のように雨や雪、雷を伴うものも含む。,14438900.0,84.0,その他
2015,NHK紅白歌合戦,德永英明,10.0,時代,"J-POP, ジャズ, ポップ, ロック, アダルト, コンテンポラリー",maleソロ,Yanagawa,,,情報なし,情報なし,德永 英明（とくなが ひであき、1961年〈昭和36年〉2月27日 - ）は、日本のシンガーソングライター、俳優。,,,男性ソロ
2015,NHK紅白歌合戦,星野源,1.0,SUN,"J-POP, フォーク, ダンス",ソロ,"日本, 埼玉県, 川口市","SAKEROCK, （2000年 - 2015年）, 河村""カースケ""智康, ハマ, オカモト, 長岡亮介, ほか",,情報なし,SAKEROCK,星野 源（ほしの げん、1981年1月28日 - ）は、日本の音楽家、俳優、文筆家。埼玉県出身。妻は女優の新垣結衣。,,,男性ソロ
2015,NHK紅白歌合戦,松田聖子,19.0,赤いスイートピー,"歌謡曲, ポップ, J-POP, ジャズ",ソロ,"日本, 福岡県, 三潴郡, 筑邦町, 荒木（現：, 久留米市, 荒木町, ）","若松宗雄, （1980年 - 1989年, 2000年 - 2003年）, 大村雅朗, （1980年 - 1989年）, 松本隆, （1981年 - 1988年, 1999年, 2015年）, 小倉良, （1992年 - 1998年, 2000年, 2002年, 2005年 - 2015年）, 原田真二, （2000年 - 2004年）",,情報なし,情報なし,松田 聖子（まつだ せいこ、1962年〈昭和37年〉3月10日 - ）は、日本の歌手、女優、アイドル、シンガーソングライター。,472927.0,59.0,女性ソロ
2015,NHK紅白歌合戦,森進一,48.0,おふくろさん,"演歌, 歌謡曲, J-POP",ソロ,"日本, 鹿児島県, 鹿児島市",,,情報なし,情報なし,森 進一（もり しんいち、1947年〈昭和22年〉11月18日 - ）は、日本の歌手、シンガーソングライター、社会福祉活動家。本名：森内 一寛（もりうち かずひろ）。,,,男性ソロ
2015,NHK紅白歌合戦,椎名林檎,3.0,長く短い祭 〜ここは地獄か天国か篇〜[※ 11],"J-POP, ジャズ, ロック, オルタナティヴ, ロック",femaleソロ,"日本, 埼玉県, 浦和市, （現, さいたま市, 浦和区, ）","東京事変, 亀田誠治, 斎藤ネコ, 井上雨迩, 中山信彦, 村田陽一, 児玉裕一",,情報なし,"東京事変, 東京事変, 東京事変",概要なし,53.0,11.0,女性ソロ
2015,NHK紅白歌合戦,水森かおり,13.0,大和路の恋,演歌,ソロ,"東京都, 北区",,,情報なし,情報なし,概要なし,7382.0,32.0,女性ソロ
2015,NHK紅白歌合戦,氷川きよし,16.0,男花,"演歌, J-POP, ロック",ソロ,"日本, 福岡県, 福岡市, 南区",,,情報なし,情報なし,氷川 きよし（ひかわ きよし、1977年〈昭和52年〉9月6日 - ）は、日本の歌手。レコード会社は日本コロムビア。KIIZNA所属。,30838.0,44.0,男性ソロ
2015,NHK紅白歌合戦,石川さゆり,38.0,津軽海峡・冬景色,"演歌, 歌謡曲, J-POP",ソロ,"日本, 熊本県, 飽託郡, 飽田村, （後の, 飽田町, 現, 熊本市, 南区, ）",,,情報なし,怪物舞踏団,石川 さゆり（いしかわ さゆり、1958年1月30日 - ）は、日本の演歌歌手、女優。所属レコード会社はテイチクエンタテインメント、所属事務所はさゆり音楽舎。熊本県飽託郡飽田村（現・熊本市南区）出身。,57135.0,44.0,女性ソロ
2015,NHK紅白歌合戦,福山雅治,8.0,デビュー25周年スペシャルメドレー[※ 7][※ 8][※ 9],"J-POP, ポップ, ロック, ロックンロール, グランジ, ラテン",maleソロ,Nagasaki,"井上鑑, KOH",,情報なし,チーム・アミューズ!!,福山 雅治（ふくやま まさはる、1969年〈昭和44年〉2月6日 - ）は、日本のシンガーソングライター、俳優。所属事務所はアミューズ。所属レコード会社はユニバーサルミュージック。公式ファンクラブは「BROS.」（日本国外居住者は「BROS.+」）。愛称はましゃ。ラジオDJや写真家としても活動。妻は女優の吹石一恵。 義父は元プロ野球選手の吹石徳一。,1060441.0,57.0,男性ソロ
2015,NHK紅白歌合戦,細川たかし,39.0,心のこり,"民謡, 演歌, 歌謡曲",ソロ,"日本, 北海道, 虻田郡, 真狩村",三橋美智也,,情報なし,情報なし,細川 たかし（ほそかわ たかし、1950年〈昭和25年〉6月15日 - ）は、北海道虻田郡真狩村出身の演歌歌手。血液型はA型。,25122.0,38.0,男性ソロ
2015,NHK紅白歌合戦,美輪明宏,4.0,ヨイトマケの唄,シャンソン,maleソロ,"日本, 長崎県, 長崎市",,,情報なし,情報なし,美輪 明宏（みわ あきひろ、1935年〈昭和10年〉5月15日 - ）は、日本の歌手。俳優・演出家・タレント・声優・コメンテーター・ナレーターとしても活動している。,4294.0,21.0,男性ソロ
2015,NHK紅白歌合戦,藤あや子,21.0,曼珠沙華,演歌,ソロ,"日本, 秋田県, 角館町, （現, 仙北市, ）",,,情報なし,情報なし,藤 あや子（ふじ あやこ、1961年〈昭和36年〉5月10日 - ）は、秋田県角館町出身の演歌歌手、シンガーソングライター。バーニングプロダクション所属。,9283.0,29.0,女性ソロ
2015,NHK紅白歌合戦,西野カナ,6.0,トリセツ,"J-POP, R&B",femaleソロ,"日本, 三重県, 松阪市","GIORGIO 13 CANCEMI, DJ Mass MAD Izm*, 山口隆志",,情報なし,情報なし,概要なし,1956178.0,66.0,女性ソロ
2015,NHK紅白歌合戦,近藤真彦,10.0,ギンギラギンにさりげなく,,ソロ,"日本, 神奈川県, 大和市",,,情報なし,Nintendo,近藤 真彦（こんどう まさひこ、1964年〈昭和39年〉7月19日 - ）は、日本の歌手、俳優、実業家、レーサー、タレント。KONDO Racing Team監督、エムケイカンパニー（同チームの管理会社）代表取締役社長。2023年4月より、スーパーフォーミュラ等を運営する日本レースプロモーション (JRP) 取締役会長を務める。かつてジャニーズ事務所に所属していた。愛称はマッチ（MATCHY、名付け親はジャニーズ事務所時代の先輩・松原秀樹）。,,,男性ソロ
2015,NHK紅白歌合戦,郷ひろみ,28.0,2億4千万の瞳-エキゾチック・ジャパン-,"ポップス, R&B, ソウル, ディスコ, ラテン",ソロ,"日本, 福岡県","酒井政利, 筒美京平, 萩田光雄, 井上鑑, 坂本龍一, 大村雅朗, 唐木裕史",,情報なし,情報なし,郷 ひろみ（ごう ひろみ、1955年〈昭和30年〉10月18日 - ）は、日本の男性歌手、俳優、タレント、実業家、アイドル。新御三家の1人。本名は原武 裕美。福岡県出身。所属芸能事務所はバーニングプロダクション。所属レコード会社はソニー・ミュージックエンタテインメントで、レーベルはソニー・ミュージックレーベルズ内のSony Records。男性ソロアーティストとして歴代4位のCDシングルセールスを誇る。身長176cm。,49481.0,48.0,男性ソロ
2015,NHK紅白歌合戦,関ジャニ∞,4.0,前向きスクリーム!,"ロック, ポップ, ロック, J-POP, 演歌",男性グループ,"日本, 大阪府",,"横山裕, （, ボーカル, パーカッション, トランペット, ギター, ）, 村上信五, （ボーカル, キーボード, ）, 丸山隆平, （ボーカル, ベース, ）, 安田章大, （メインボーカル, ギター）, 大倉忠義, （ボーカル, ドラムス, ）",情報なし,"THE BLACK MAGES, The Star Onions, The Hanjuku Mages, コナミ矩形波倶楽部",SUPER EIGHT（スーパーエイト）は、日本の男性アイドルグループ、ロックバンド。所属事務所はSTARTO ENTERTAINMENT。所属レーベルは自身が設立した自主レーベルのINFINITY RECORDS[注 4]。公式ファンネームは「eighter」（エイター）[注 5]。2024年2月4日より関ジャニ∞（かんジャニエイト）から現名称にグループ名を変更した。,,,男性ソロ
2015,NHK紅白歌合戦,髙橋真梨子,3.0,五番街のマリーへ2015[※ 22],"J-POP, 歌謡曲, ポップ, ジャズ",ソロ,"(, 1949-03-06, ), 1949年, 3月6日, （76歳）, 日本, 広島県, 廿日市市","ヘンリー広瀬, ペドロ&カプリシャス",,情報なし,ペドロ＆カプリシャス,髙橋 真梨子（たかはし まりこ、1949年〈昭和24年〉3月6日 - ）は、日本の女性歌手、作詞家。本名は広瀬 まり子（ひろせ まりこ）。旧姓は髙橋。広島県廿日市市生まれ、福岡県福岡市育ち。身長155cm。血液型はA型。夫はミュージシャンのヘンリー広瀬。,,,女性ソロ
2015,ベストアーティスト,AI,,,"J-POP, R&B, シンガーソングライター, ダンス, ヒップホップ",femaleソロ,Los Angeles,,,情報なし,情報なし,AI・Ai・ai,31319.0,54.0,女性ソロ
2015,ベストアーティスト,AKB48,,,J-POP,女性グループ,日本,"秋元康, （総合プロデューサー）, AKB48グループ","メンバー, を参照",情報なし,"宇佐美友紀, 折井あゆみ, 星野みちる, 渡邊志穂, 増山加弥乃, 駒谷仁美, 中西里菜, 成田梨紗, 大江朝美, 戸島花, 川崎希, 大島麻衣, 浦野一美, 佐藤由加理, 平嶋夏海, 前田敦子, 峯岸みなみ, 篠田麻里子, 板野友美, 高橋みなみ, 小嶋陽菜, 上村彩子, 今井優, 高田彩奈, 早野薫, 野呂佳代, 大堀恵, 小野恵令奈, 奥真奈美, 佐藤夏希, 増田有華, 河西智美, 宮澤佐江, 松原夏海, 秋元才加, 梅田彩佳, 大島優子, 小林香菜, 早野薫, 藤島マリアチカ, 堀江聖夏, 磯怜奈, 大塚亜季, 坂田涼, 井上奈瑠, 早乙女美樹, 松岡由紀, 野口玲菜, 米沢瑠美, 仲川遥香, 多田愛佳, 仲谷明香, 菊地あやか, 片山陽加, 田名部生来, 渡辺麻友, 柏木由紀, 飯沼友里奈, 金子智美, 小塚里菜, 渡辺茉莉絵, 吉岡沙葵, 出口陽, 中西優香, 中田ちさと, 鈴木菜絵, 瓜屋茜, 成瀬理沙, 佐伯美香, 村中聡美, 藤本紗羅, 大家志津香, 佐藤亜美菜, 藤江れいな, 倉持明日香, 山田みずき, 有馬優茄, 畑山亜梨紗, 冨田麻友, 小原春香, 中塚智実, 内田眞由美, 石田晴香, 宮崎美穂, 北原里英, 指原莉乃, 仁藤萌乃, 近野莉菜, 高城亜樹, 西澤沙羅, 野中美郷, 北原里英, 中田ちさと, 佐藤すみれ, 高城亜樹, 石黒莉美, 愛迫みゆ, 林あやの, 前田亜美, 鈴木まりや, 小森美果, 鈴木紫帆里, 松井咲子, 片野友里恵, 早乙女美樹, 近野莉菜, 小松瑞希, 西川七海, 浅居円, 石部郁, 石井彩夏, 郭グレース, 小水七海, 三木にこる, 坂本莉央, 杉山未来, 冨手麻妙, 今井悠理枝, 植木あさ香, 佐野友里子, 佐藤すみれ, 前田亜美, 伊藤彩夏, 石黒貴己, 絹本桃子, 高松恵理, 中村麻里子, 大場美奈, 島田晴香, 竹内美宥, 森杏奈, 山内鈴蘭, 永尾まりや, 島崎遥香, 横山由依, 藤田奈那, 加藤玲奈, 岩崎仁美, 小林茉里奈, 入山杏奈, 金沢有希, 阿部マリア, 伊豆田莉奈, 仲俣汐里, 市川美織, 豊田早姫, 岡﨑ちなみ, 川上麻里奈, 牛窪紗良, 山口菜有, 小嶋菜月, 川栄李奈, 名取稚菜, 岩佐美咲, 大家志津香, 森川彩香, 大場美奈, 中村麻里子, 島田晴香, 竹内美宥, 高橋朱里, 田野優花, 武藤十夢, 平田梨奈, 大森美優, 佐々木優佳里, 岩田華怜, 鈴木里香, サイード横田絵玲奈, 江口愛実, 阿部マリア, 長谷川晴奈, 森山さくら, 渡邊寧々, 光宗薫, 相笠萌, 岩立沙穂, 北澤早紀, 茂木忍, 岡田彩花, 高島祐利奈, 梅田綾乃, 大島涼花, 篠崎彩奈, 雨宮舞夏, 北汐莉, 村山彩希, 渡辺美優紀, 松井珠理奈, 田野優花, 高橋朱里, 橋本耀, 小嶋真子, 西野未姫, 岡田奈々, 内山奈月, 前田美月, 小嶋菜月, 伊豆田莉奈, 光宗薫, 石田安奈, 武藤十夢, 小谷里歩, 市川愛美, 大和田南那, 佐藤妃星, 土保瑞希, 湯本亜美, 峯岸みなみ, 古畑奈和, 矢倉楓子, 高城亜樹, 平田梨奈, 兒玉遥, 大森美優, 佐々木優佳里, 向井地美音, 野澤玲奈, 込山榛香, 高島祐利奈, 橋本耀, 内山奈月, 相笠萌, 梅田綾乃, 西野未姫, 岡田彩花, 小嶋真子, 峯岸みなみ, 岩立沙穂, 北澤早紀, 茂木忍, 村山彩希, 岡田奈々, 大川莉央, 達家真姫宝, 飯野雅, 西山怜那, 後藤萌咲, 川本紗矢, 下口ひなな, 田北香世子, 横島亜衿, 渋谷凪咲, 生駒里奈, 土保瑞希, 西山怜那, 山本彩, 小笠原茉由, 大和田南那, 横島亜衿, 木﨑ゆりあ, 宮脇咲良, 大川莉央, 田北香世子, 福岡聖菜, 市川愛美, 中西智代梨, 佐藤妃星, 下口ひなな, 達家真姫宝, 湯本亜美, 奥洞千捺, 森脇由衣, 藤村菜月, 岩﨑萌花, 山本亜依, 北玲名, 近藤萌恵里, 吉野未優, 福地礼奈, 谷優里, 濵松里緒菜, 阿部芽唯, 舞木香純, 廣瀬なつき, 早坂つむぎ, 下青木香鈴, 谷口もか, 長久玲奈, 横道侑里, 人見古都音, 中野郁海, 谷川聖, 佐藤栞, 山田菜々美, 佐藤七海, 本田仁美, 行天優莉奈, 濵咲友菜, 橋本陽菜, 左伴彩佳, 倉野尾成美, 宮里莉羅, 永野芹佳, 小田えりな, 小栗有以, 岡部麟, 大西桃香, 太田奈緒, 坂口渚沙, 佐藤朱, 清水麻璃亜, 下尾みう, 髙橋彩音, 高岡薫, 山本瑠香, 横山結衣, 吉川七瀬, 谷口めぐ, 小谷里歩, 渋谷凪咲, 塚本まり子, 服部有菜, 飯野雅, 佐伯美香, 高橋希良, 野村奈央, 山邊歩夢, 北川綾巴, 渡辺美優紀, 白間美瑠, 朝長美桜, 矢吹奈子, 吉田華恋, 千葉恵里, 樋渡結依, 久保怜音, 西川怜, 北川綾巴, 馬嘉伶, 馬嘉伶, 鈴木まりや, 野田陽菜乃, 寺田美咲, 歌田初夏, 野口菜々美, 浅井七海, 稲垣香織, 武藤小麟, 山内瑞葵, 安田叶, 庄司なぎさ, 梅本和泉, 長友彩海, 山根涼羽, 田屋美咲, 播磨七海, 黒須遥香, 道枝咲, 佐藤美波, 本間麻衣, 前田彩佳, 鈴木くるみ, 田口愛佳, 平野ひかる, 髙橋彩香, 山田杏華, 川原美咲, 奥本陽菜, 春本ゆき, 山邊歩夢, 奥原妃奈子, 森月音羽, 神山莉穂, 勝又彩央里, 古川夏凪, 本田そら, 石綿星南, 蔵本美結, 永野恵, 佐藤詩識, 末永祐月, 吉橋柚花, 浅井七海, 稲垣香織, 武藤小麟, 山内瑞葵, 安田叶, 伊藤きらら, 立仙愛理, 御供茉白, พิมรภัส ผดุงวัฒนะโชค, Stephanie Pricilla Indarto Putri, 藤園麗, 矢作萌夏, 長友彩海, 大盛真歩, 多田京加, 山根涼羽, 黒須遥香, 小林蘭, 岡田梨奈, 大竹ひとみ, 齋藤陽菜, 道枝咲, 佐藤美波, 鈴木優香, 長谷川新奈, 山﨑空, 新井彩永",AKB48（エーケービーフォーティーエイト）は、日本の女性アイドルグループ。秋元康のプロデュースにより、2005年に東京・秋葉原（東京都千代田区外神田）を拠点として活動を開始した。運営会社および所属事務所は株式会社DH[注釈 1]、所属レーベルはEMI Records（ユニバーサルミュージック）。AKB48グループにおいて最初に発足したグループである。結成から約20年間にわたり、現在も活動を継続している。チーム制は休止中である。,511629.0,59.0,女性グループ
2015,ベストアーティスト,BREAKERZ,,,"J-POP, ロック",Group,日本,,"DAIGO, （, ボーカル, ）, AKIHIDE, （, ギター, ）, SHINPEI, （ギター）",情報なし,"AKIHIDE, DAIGO, SHINPEI",BREAKERZ（ブレイカーズ）は、日本のヴィジュアル系スリーピースロックバンド。2007年結成。所属芸能事務所及びレコード会社はB ZONEで、所属レコードレーベルはZAIN RECORDS。公式ファンクラブ名は「TEAM BREAKERZ」。,13246.0,33.0,その他
2015,ベストアーティスト,E-girls,,,"J-POP, EDM",Group,日本,,,情報なし,"Vini Lopez, David Sancious, David Sancious, David Sancious, Danny Federici, Danny Federici, Clarence Clemons, Garry Tallent, Ernest Carter, Roy Bittan, Roy Bittan, Roy Bittan, Max Weinberg, צרויה להב, Little Steven, Little Steven, Nils Lofgren, Patti Scialfa, Patti Scialfa, Soozie Tyrell, Soozie Tyrell, Charles Giordano, Charles Giordano, Charles Giordano, Jake Clemons, Jake Clemons, Anthony Almonte, Barry Danielian, Ada Dyer, Curtis King, Lisa Lowell, Ed Manion, Ozzie Melendez, Michelle Moore, Curt Ramm, The Asbury Park All‐Star Revue",E-girls（イー・ガールズ）は、日本の女性ダンス&ボーカルグループ。2011年から2020年まで活動していた。所属事務所はLDH JAPAN。レーベルはrhythm zone。,485371.0,48.0,女性グループ
